file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.65,1.67,0.51382834,-20.81145,29.761358,0.026593767,-0.01640956,28.465454,0.42632842,2.8159397,3.175293,9.969963,34.71066,339.7704,1305.8158,-5.798777,1354.8956,-27.972738,2349.9885,-37.52728
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.66,1.68,0.4989394,-20.064806,30.712433,0.020367889,-0.014206876,28.954386,0.39782867,1.8518509,3.3420541,10.77097,33.981434,565.24976,1306.1442,-3.2884185,1671.3871,-28.005995,2613.6125,-35.592297
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.67,1.69,0.6674146,-19.317707,31.596163,0.02602441,-0.022848032,29.287844,0.07097989,2.5632982,5.0687118,11.148763,32.76327,790.8745,1307.2145,-3.2523267,1925.8491,-27.730703,2904.291,-33.52061
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.68,1.7,1.0123802,-17.301659,31.006096,0.035194293,-0.03259937,29.468996,0.06835983,3.4166286,7.3754025,11.110977,29.90107,788.67456,1428.2748,-2.6785805,1833.3969,-21.523798,2845.791,-30.084661
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.69,1.71,1.3946286,-15.177567,29.0502,0.0483188,-0.040477414,29.588797,0.037591323,3.0860164,9.048644,11.165146,28.464014,727.10504,1438.123,-0.89634496,1616.0552,-18.103264,2769.5095,-28.23437
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.7,1.72,1.7086926,-12.73267,26.907919,0.04752284,-0.037119266,29.676718,0.03241043,2.1021545,9.781055,11.404323,25.480787,491.3054,1723.7203,0.33092737,1256.1771,-8.729145,2343.8665,-24.841303
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.71,1.73,1.8940053,-10.799716,26.092758,0.04473284,-0.03313757,29.756304,0.005708076,0.7032211,9.906803,11.438567,23.4555,505.27002,1717.6024,0.5207634,1274.1967,-9.774756,2295.0422,-22.626183
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.72,1.74,2.0475013,-9.207845,25.843382,0.047192663,-0.026912883,29.84268,0.0066887825,0.4178126,9.849082,11.212436,23.788973,543.23456,1820.2653,-1.1905996,1337.9293,-8.215147,2330.1794,-22.972982
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.73,1.75,2.1503325,-8.3746195,24.906935,0.05339453,-0.024186993,29.929598,0.006291715,0.24824925,9.733967,10.864944,25.662043,705.00726,1651.1987,-0.6473867,1474.1631,-10.6567135,2614.635,-24.93548
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.74,1.76,2.231055,-8.824693,24.81008,0.046241563,-0.022707716,30.002493,0.005678885,0.29719338,9.475864,10.649992,24.320478,735.4292,1659.6227,-4.2315536,1554.8053,-12.552429,2565.2751,-23.64602
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.75,1.77,2.2699926,-9.439062,25.10026,0.037008207,-0.022791838,30.044678,0.0053340234,0.29815355,8.807158,10.768277,22.28317,567.3945,1645.8329,-5.9048657,1405.974,-8.908956,2209.3574,-21.559134
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.76,1.78,2.2714942,-10.151077,26.595041,0.03560288,-0.02315864,30.070398,0.0062020533,0.41903448,7.79381,11.635079,25.396034,564.27155,1628.61,-8.639245,1441.8168,-13.824534,2239.1672,-24.53269
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.77,1.79,2.1743186,-10.107871,26.907827,0.05113354,-0.022071594,30.27745,0.006319784,0.5047057,7.389028,13.155814,28.777487,543.3741,1552.0485,-9.638573,1376.7416,-14.471665,2307.875,-27.392736
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.78,1.8,1.888045,-10.209184,27.460356,0.054590132,-0.020305455,30.5243,0.0068347356,1.0723295,7.9083314,15.023639,35.149784,707.47437,1399.7682,-9.744907,1606.444,-20.975428,2643.4255,-32.631397
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.79,1.81,1.5844636,-12.608124,28.100403,0.058044016,-0.014682278,30.817682,0.00856791,1.5504748,8.755809,16.630323,36.52534,793.52203,1273.5988,-11.185422,1750.6725,-22.186228,2729.679,-32.570133
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.8,1.82,1.3691491,-14.179092,29.97753,0.06380094,-0.011558141,30.999151,0.014998485,1.6729555,9.034478,17.90655,41.066925,984.18915,1140.3055,-10.148307,2024.213,-26.970505,3103.8945,-36.010426
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.81,1.83,1.3564076,-16.038254,32.285397,0.07323753,-0.009716419,31.203201,0.014068425,1.1620213,8.8912115,19.047264,40.398685,975.1628,1099.968,-9.997191,1990.8905,-27.209452,3205.118,-35.208855
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.82,1.84,1.3571388,-15.583001,34.19975,0.067033984,-0.013536175,31.396852,0.015558869,0.7064247,9.118272,19.78409,39.997513,981.79315,1080.7103,-10.172626,2009.8507,-26.97428,3180.179,-35.442226
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.83,1.85,1.3635069,-15.826556,34.91367,0.053452387,-0.014177431,31.55365,0.012108129,0.86495095,9.286798,19.020737,40.810825,972.47266,1073.3702,-10.688401,2014.9316,-28.152304,3162.3801,-37.262177
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.84,1.86,1.323561,-15.264724,34.702145,0.053200614,-0.015705105,31.755728,0.013608416,1.1503797,9.04957,16.46494,43.013325,976.1704,1076.5127,-12.052419,2007.5592,-30.19819,3144.634,-40.50587
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.85,1.87,1.3185762,-15.072551,36.454407,0.06269727,-0.017544068,32.041416,0.009643007,1.136891,8.808786,13.452834,45.161358,970.2725,1129.7205,-14.434845,1978.1522,-34.440166,3204.5442,-43.37575
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.86,1.88,1.3739346,-15.665398,36.932648,0.06548796,-0.028208578,32.350124,0.005750092,0.90617436,9.325517,11.589873,44.48762,768.36554,1321.1382,-10.491339,1671.2705,-29.654707,2856.9246,-43.384613
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.87,1.89,1.4095058,-17.50421,38.670628,0.06920561,-0.034237757,32.59926,0.0053032334,0.8859589,10.384877,10.899539,45.55364,756.4624,1416.9536,-6.4499226,1616.565,-30.983963,2805.7031,-45.080708
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.88,1.9,1.4649143,-18.600863,38.49959,0.06844241,-0.043932095,32.760334,0.009715351,0.8036101,11.344204,10.371527,46.053234,746.93,1449.4479,-5.2588344,1564.7872,-31.913193,2757.0466,-46.408504
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.89,1.91,1.4634517,-18.811909,40.199596,0.07444637,-0.04169865,32.881275,0.009876662,0.53760743,11.845731,9.703315,48.38158,904.62286,1448.7982,-6.2546234,1670.2865,-37.328945,3054.917,-49.4971
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.9,1.92,1.5080147,-17.953268,40.888763,0.07001718,-0.042918283,32.975475,0.008963742,0.30211976,12.102439,9.300283,49.01592,769.0237,2120.206,-9.198262,1500.5619,-29.763746,3002.612,-50.589222
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.91,1.93,1.528093,-17.085732,41.066563,0.073890135,-0.040473644,33.031075,0.0043825163,0.15653773,12.143758,9.514425,37.397305,520.19086,2561.0413,-6.7586246,1256.2339,-20.14262,2400.2817,-38.940678
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.92,1.94,1.5227684,-16.873474,41.392307,0.06674794,-0.040028896,33.025135,0.0040445235,0.23544134,11.995854,10.160597,37.2255,520.89526,2587.2917,0.0,1268.9615,-20.128569,2409.1443,-38.23448
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.93,1.95,1.498216,-17.676268,40.245922,0.059790578,-0.04191436,32.951893,0.0033589744,0.17079602,11.820712,10.987914,37.03891,704.6863,1936.166,-9.210792,1459.0892,-27.523966,2598.0146,-37.341225
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.94,1.96,1.5066751,-17.96633,38.99034,0.061454833,-0.039259464,32.83256,0.004292656,0.32289174,11.708153,11.73495,46.244152,690.04865,1821.8799,-9.210792,1485.8568,-27.951813,2943.9524,-46.03767
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.95,1.97,1.5152625,-18.232016,36.880077,0.08566848,-0.040459704,32.68764,0.004206002,0.36816588,11.6850815,12.180446,47.716293,785.1675,1739.3198,0.0,1691.5884,-30.577688,3073.0007,-47.271008
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.96,1.98,1.4959154,-18.354055,36.597576,0.09207759,-0.039348744,32.539883,0.0039542546,0.51163036,11.59797,12.414551,48.103565,795.44904,1719.2291,-14.090394,1846.5708,-32.515232,3070.0938,-47.457764
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.97,1.99,1.4222903,-18.453691,38.115738,0.0883467,-0.03856716,32.387928,0.0035263414,0.42188647,11.316388,12.320309,47.938976,846.2143,1415.7178,-8.93838,1830.8301,-33.160976,2981.3997,-46.984715
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.98,2.0,1.367952,-18.749098,40.188282,0.07647548,-0.036907624,32.208878,0.004835161,0.35305706,10.971848,12.486463,45.138367,586.3328,1505.3247,-3.5824363,1527.5099,-25.798063,2663.9055,-43.77953
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,1.99,2.01,1.3763286,-19.453339,41.000263,0.08226355,-0.038474843,31.985481,0.0046266955,0.30058876,10.4767065,13.261253,42.09398,315.85193,1632.8126,1.5604925,1130.0961,-17.058859,2237.88,-39.959995
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.0,2.02,1.3790708,-19.621763,40.702812,0.088379435,-0.041661154,31.70169,0.003675172,0.22664513,9.798427,14.708211,44.031864,267.81262,1783.5103,0.0,1102.537,-16.703981,2276.788,-40.697906
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.01,2.03,1.3771044,-20.092453,39.632515,0.08800763,-0.048637494,31.358644,0.0044573247,0.35132948,9.251855,16.062826,42.516823,259.15976,1780.5277,0.0,1079.2455,-16.228045,2191.2373,-37.906113
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.02,2.04,1.3717289,-19.83718,39.77934,0.08922387,-0.047261328,31.010916,0.0060586617,0.5221763,9.222748,16.404999,44.82152,516.69653,1618.292,-5.1745486,1495.3011,-23.479095,2669.532,-39.28824
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.03,2.05,1.3996788,-20.95363,39.489914,0.07955111,-0.047264855,30.693747,0.00859002,0.7844079,9.505101,15.900257,48.11504,747.2903,1390.2959,-7.2338753,1787.1816,-28.40331,3063.6611,-42.11803
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.04,2.06,1.4035219,-21.059385,39.53257,0.06859691,-0.039812353,30.444984,0.00984764,0.950552,9.67945,14.66449,47.0209,735.5164,1419.2666,-13.643607,1779.2188,-27.654482,3001.2695,-40.72741
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.05,2.07,1.4118204,-20.349403,38.75643,0.057959244,-0.04203117,30.220703,0.012834568,0.75990224,9.6083,13.121768,43.48654,503.00232,1473.7432,0.0,1390.94,-20.679403,2497.7522,-37.18262
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.06,2.08,1.4085108,-19.805311,38.649494,0.06739605,-0.03970036,30.022486,0.011485513,0.87484664,9.675124,11.096814,36.84834,235.46019,1742.169,6.0799885,1091.7891,-16.254347,2029.1637,-31.058716
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.07,2.09,1.4115292,-19.459784,39.07014,0.072233565,-0.040239435,29.871185,0.008828447,0.5876906,9.845322,8.908366,37.576237,510.97842,1687.7056,0.0,1352.1525,-20.458456,2450.5186,-32.8023
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.08,2.1,1.3932039,-20.382698,39.140453,0.079540655,-0.035163585,29.762785,0.008515494,0.8000892,9.850227,6.770725,36.68839,746.38135,1677.3011,-19.711308,1708.7314,-25.912024,2817.1973,-33.308243
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.09,2.11,1.3522426,-21.008585,38.261322,0.07908153,-0.03465187,29.673853,0.010227648,0.49423933,9.73888,4.7731347,35.6455,805.7032,1703.6644,-13.082189,1740.4395,-26.489777,2986.4363,-33.81129
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.1,2.12,1.3108007,-21.602747,35.893555,0.0803697,-0.03046187,29.576424,0.009145119,0.42589164,9.404066,3.2929795,33.984768,567.54346,1564.7186,-9.893006,1531.6631,-24.703749,2689.7888,-33.61875
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.11,2.13,1.234902,-20.718193,32.77919,0.07841991,-0.026193418,29.489653,0.008975497,0.3696674,8.843512,2.8166924,35.135212,343.2539,1505.1041,0.0,1213.0042,-22.14097,2451.7136,-35.652367
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.12,2.14,1.1568147,-19.802742,30.03657,0.06898122,-0.01952208,29.41095,0.0057489066,0.47641078,8.304538,3.6366875,36.198574,377.34567,1196.9281,0.0,1247.7977,-23.765364,2414.0703,-36.753197
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.13,2.15,1.0917825,-20.022558,29.304924,0.0737756,-0.017402358,29.339674,0.005556463,0.88680744,8.208257,5.167522,36.503307,377.20837,1224.9375,-2.4671447,1252.7758,-24.571688,2428.1238,-36.614838
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.14,2.16,1.0841262,-20.998856,30.66245,0.06668913,-0.01939893,29.309395,0.010279311,0.64557356,7.370949,6.614519,35.789974,378.5045,1247.7117,-4.27016,1271.3136,-24.519766,2421.0706,-35.719006
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.15,2.17,1.0693326,-21.522535,31.692598,0.07533904,-0.020627886,25.440725,0.17336853,0.75831,5.3641973,6.996334,34.493298,376.37585,1266.3591,5.4579754,1282.9944,-15.811679,2436.179,-26.211304
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.16,2.18,1.0691783,-21.56401,32.066387,0.065393426,-0.025239015,21.714233,0.17673393,0.4701966,3.3838584,5.434447,34.029144,376.80344,1268.9664,12.376118,1285.2914,-10.253527,2407.7913,-18.670584
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.17,2.19,1.0026368,-20.731363,30.456446,0.06339806,-0.029449066,18.032034,0.17528671,0.999979,2.690568,2.6687527,33.716496,386.3346,1269.1959,19.676683,1327.6329,-3.4456558,2462.096,-11.531067
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.18,2.2,0.9636287,-21.06375,30.2824,0.07331776,-0.03369717,18.209885,0.021901162,0.99315166,2.624427,-0.0061066947,33.599293,390.03842,1251.6058,18.57039,1359.565,-5.5696826,2493.3071,-13.077152
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.19,2.21,0.9280284,-21.442513,31.445951,0.06940266,-0.034130972,18.179966,0.024326047,1.5367641,2.1766422,-1.0672054,33.386246,402.61807,1253.8383,15.923474,1437.1859,-4.3647966,2633.848,-14.085362
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.2,2.22,0.983668,-23.009352,33.03733,0.08336928,-0.032350585,17.99879,0.024375133,1.6440076,1.2960202,-0.2503802,32.262012,405.11093,1274.5947,15.727883,1452.9741,-4.277449,2650.361,-13.847809
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.21,2.23,0.984675,-22.456957,33.925297,0.06345105,-0.03108097,17.83636,0.0,1.6992186,0.5263153,1.4192251,32.91843,403.08704,1264.7002,16.010191,1449.3649,-3.472049,2620.5166,-14.578517
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.22,2.24,0.96422225,-21.260979,32.37308,0.062340613,-0.031353597,19.714525,0.01915981,1.3875713,-1.7789491,0.23431747,33.146374,395.90808,1213.896,17.117983,1432.4951,-5.352759,2572.6338,-16.817255
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.23,2.25,0.9235917,-20.806269,33.155014,0.060064074,-0.03328565,21.704847,0.01915981,1.075924,-3.3749802,-1.7291008,33.722065,389.98856,1162.9132,18.184692,1419.0668,-6.921622,2536.25,-19.073742
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.24,2.26,0.9112527,-21.623636,34.038452,0.061104786,-0.03584509,23.676092,0.01915981,1.075924,-4.525826,-4.017565,33.533115,403.771,1218.1168,13.226155,1463.4528,-9.10785,2647.1904,-20.495737
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.25,2.27,0.91899496,-22.80491,36.099987,0.07065406,-0.038238745,23.602783,0.01915981,1.075924,-4.673227,-3.9806664,34.3865,405.16528,1232.5435,14.393646,1478.7972,-7.948059,2721.8037,-20.144735
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.26,2.28,0.8595083,-22.893621,36.00005,0.07035211,-0.03991304,25.792738,0.34610653,2.2984397,-3.2733629,0.50389165,37.06976,401.86545,1231.0021,10.391549,1477.9419,-12.778262,2712.3254,-25.475397
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.27,2.29,0.8108352,-23.39408,36.060528,0.091548294,-0.036970917,28.043943,0.67305326,3.520955,-1.4791504,4.8622637,38.493362,388.7233,1179.604,9.947848,1442.232,-16.621492,2566.1914,-30.043121
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.28,2.3,0.828015,-23.109903,35.521275,0.08942423,-0.035769597,30.430552,0.67209285,4.739378,1.0601027,9.558814,34.427322,406.134,1279.4379,1.8724216,1487.5693,-20.927374,2236.5144,-29.355959
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.29,2.31,0.8027146,-22.781961,36.742935,0.08787376,-0.03144483,30.696869,0.3573554,4.452888,1.302101,9.625256,32.621567,401.27878,1274.516,2.0199516,1480.4437,-20.356035,2215.1133,-27.402674
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.3,2.32,0.7920945,-22.033106,35.67476,0.06210431,-0.036906045,30.82385,0.036033094,4.307597,1.2352183,9.592876,30.161297,411.82617,1375.9513,-66.719635,1553.4683,-80.55146,2438.9133,-83.62823
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.31,2.33,0.8297091,-21.155558,35.908512,0.08300614,-0.0353523,0.0,0.0,0.0,0.0,0.0,0.0,389.89243,1249.9543,-132.30827,1476.8876,-141.34352,2622.5027,-144.42029
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.32,2.34,0.7680497,-20.300241,33.01073,0.08395976,-0.033307616,0.0,0.0,0.0,0.0,0.0,0.0,378.527,1305.7662,-201.0,1493.2936,-201.0,2615.3835,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.33,2.35,0.85270023,-19.62369,32.315792,0.09316603,-0.030696705,0.0,0.0,0.0,0.0,0.0,0.0,378.36002,1263.0419,-133.33504,1447.7236,-136.19154,2447.6228,-139.27719
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.34,2.36,0.69113255,-20.284634,31.765398,0.0655664,-0.029074108,18.411747,0.0,0.0,-6.4800367,1.7673326,29.422455,373.7739,1256.9956,-61.61202,1439.1685,-71.67209,2460.1482,-78.28541
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.35,2.37,0.7231987,-19.844381,31.556208,0.055480283,-0.028282037,18.200928,0.0,0.0,-4.4997325,2.8219616,30.613937,386.488,1185.5156,9.803927,1412.466,-7.62981,2448.6692,-18.336908
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.36,2.38,0.68089914,-19.75865,31.810883,0.055678558,-0.026534298,17.789108,0.0,0.0,-1.2987393,4.2636914,32.79855,374.3275,1098.7235,17.906572,1370.8182,-4.4074507,2411.8738,-15.878461
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.37,2.39,0.7060047,-18.849588,30.464346,0.05126393,-0.026251016,17.759825,0.0,0.0,0.86687,3.468466,34.266445,379.53568,1118.5743,16.760977,1370.3646,-4.5602565,2375.233,-15.946935
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.38,2.4,0.7390874,-19.317516,31.419683,0.056411136,-0.02793163,17.697916,0.0,4.890598,1.3333939,2.934519,35.859913,377.66907,1124.5468,16.775833,1378.2738,-5.1862173,2431.3376,-15.63533
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.39,2.41,0.700624,-20.940035,33.95547,0.04729585,-0.030306721,17.542929,0.0,3.4457543,0.8524358,4.1541066,36.4184,395.04288,1232.0355,11.005639,1442.0372,-8.064114,2601.834,-18.641085
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.4,2.42,0.6921137,-22.948828,37.27911,0.059087068,-0.034539834,17.292044,0.01116154,2.3688214,0.2850354,7.767624,36.331192,427.62024,1319.0326,9.809744,1538.8585,-7.600721,2852.6406,-17.36269
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.41,2.43,0.6246262,-23.045387,36.902637,0.04804064,-0.031808436,17.137053,0.013091333,2.3520005,-0.89139366,10.244231,31.588095,427.64145,1265.5165,9.125611,1539.2863,-5.1668983,2813.557,-11.978503
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.42,2.44,0.55668825,-20.688904,33.809628,0.042415034,-0.024784988,17.040934,0.01782443,3.2499669,-1.2857943,11.706865,29.29627,392.0457,1202.6945,-60.871815,1487.5563,-70.319824,2695.301,-73.154015
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.43,2.45,0.5632482,-16.63637,28.53919,0.030260762,-0.018699097,0.0,0.0,0.0,0.0,0.0,0.0,336.62735,1115.8755,-130.25334,1394.619,-135.14986,2469.9014,-135.35571
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.44,2.46,0.6181861,-12.02787,22.038225,0.029526344,-0.012274686,0.0,0.0,0.0,0.0,0.0,0.0,620.0966,979.6569,-201.0,1681.8373,-201.0,2786.9893,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.45,2.47,0.7007111,-6.272634,14.635322,0.045018107,-0.0105462605,0.0,0.0,0.0,0.0,0.0,0.0,933.98456,771.57526,-201.0,2047.9144,-201.0,3062.1765,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.46,2.48,0.7941165,-1.6924552,9.114343,0.04658742,-0.0052831336,0.0,0.0,0.0,0.0,0.0,0.0,1217.4419,510.45706,-201.0,2346.9104,-201.0,3351.2253,-201.0
../../aligned/aligner-corpus/Anita_MUSSO_F_46_11e-v2/Anita Musso_1056.942_1060.072.wav,2.47,2.49,0.8863082,1.4335324,6.4887347,0.051476892,-0.008244952,0.0,0.0,0.0,0.0,0.0,0.0,1177.5192,415.45337,-201.0,2330.0461,-201.0,3322.1643,-201.0
